zip_code,fips_code,yyyymm,underwater
35671,1083,201605,.0042016809
35671,1083,201606,.0042016809
35671,1083,201607,.0042016809
35671,1083,201608,.0042016809
35671,1083,201609,.004192872
35671,1083,201610,.006289308
35671,1083,201611,.006289308
35671,1083,201612,.007029877
35671,1083,201701,.007029877
35671,1083,201702,.0052724076
35671,1083,201703,.00528169
35671,1083,201704,.00528169
35671,1083,201705,.0070422534
35671,1083,201706,.0070422534
35671,1083,201707,.0070422534
35671,1083,201708,.00528169
35671,1083,201709,.00528169
35671,1083,201710,.0052173915
35671,1083,201711,.0069565219
35671,1083,201712,.0069565219
35671,1083,201801,.0069444445
35671,1083,201802,.008680556
35671,1083,201803,.0086655114
35671,1083,201804,.0086655114
35671,1083,201805,.006932409
35671,1083,201806,.006932409
35671,1083,201807,.006932409
35671,1083,201808,.006932409
35671,1083,201809,.006932409
35671,1083,201810,.006932409
35671,1083,201811,.006932409
35671,1083,201812,.006932409
35671,1083,201901,.0086655114
35671,1083,201902,.0086655114
35671,1083,201903,.010118044
35671,1083,201904,.010118044
35671,1083,201905,.0084317029
35671,1083,201906,.0084317029
35672,1079,200909,0
35672,1079,200910,0
35672,1079,200911,0
35672,1079,200912,0
35672,1079,201001,0
35672,1079,201002,0
35672,1079,201003,0
35672,1079,201004,0
35672,1079,201005,0
35672,1079,201006,0
35672,1079,201007,0
35672,1079,201008,0
35672,1079,201009,0
35672,1079,201010,0
35672,1079,201011,0
35672,1079,201012,0
35672,1079,201101,0
35672,1079,201102,0
35672,1079,201103,0
35672,1079,201104,0
35672,1079,201105,0
35672,1079,201106,0
35672,1079,201107,0
35672,1079,201108,0
35672,1079,201109,0
35672,1079,201110,0
35672,1079,201111,0
35672,1079,201112,0
35672,1079,201201,0
35672,1079,201202,0
35672,1079,201203,0
35672,1079,201204,0
35672,1079,201205,0
35672,1079,201206,0
35672,1079,201207,0
35672,1079,201208,0
35672,1079,201209,0
35672,1079,201210,0
35672,1079,201211,0
35672,1079,201212,0
35672,1079,201301,0
35672,1079,201302,0
35672,1079,201303,0
35672,1079,201304,0
35672,1079,201305,0
35672,1079,201306,0
35672,1079,201307,0
35672,1079,201308,0
35672,1079,201309,0
35672,1079,201310,0
35672,1079,201311,0
35672,1079,201312,0
35672,1079,201401,0
35672,1079,201402,0
35672,1079,201403,0
35672,1079,201404,0
35672,1079,201405,0
35672,1079,201406,0
35672,1079,201407,0
35672,1079,201408,0
35672,1079,201409,0
35672,1079,201410,0
35672,1079,201411,0
35672,1079,201412,0
35672,1079,201501,0
35672,1079,201502,.00052164838
35672,1079,201503,.00052164838
35672,1079,201504,.00052164838
35672,1079,201505,0
35672,1079,201506,0
35672,1079,201507,0
35672,1079,201508,.00050607289
35672,1079,201509,.00050607289
35672,1079,201510,.00050607289
35672,1079,201511,.00050556118
35672,1079,201512,.00050556118
35672,1079,201601,.00050556118
35672,1079,201602,.00050556118
35672,1079,201603,.00050556118
35672,1079,201604,.00050556118
35672,1079,201605,.00050556118
35672,1079,201606,.00050556118
35672,1079,201607,.00050556118
35672,1079,201608,.00050556118
35672,1079,201609,.00050556118
35672,1079,201610,.00048780488
35672,1079,201611,.00048780488
35672,1079,201612,.00048780488
35672,1079,201701,.00048780488
35672,1079,201702,.00048780488
35672,1079,201703,.00048780488
35672,1079,201704,.00048780488
35672,1079,201705,0
35672,1079,201706,0
35672,1079,201707,0
35672,1079,201708,0
35672,1079,201709,0
35672,1079,201710,0
35672,1079,201711,0
35672,1079,201712,0
35672,1079,201801,0
35672,1079,201802,0
35672,1079,201803,0
35672,1079,201804,0
35672,1079,201805,0
35672,1079,201806,0
35672,1079,201807,0
35672,1079,201808,0
35672,1079,201809,0
35672,1079,201810,0
35672,1079,201811,.00047755492
35672,1079,201812,.00047236655
35672,1079,201901,.00047236655
35672,1079,201902,0
35672,1079,201903,0
35672,1079,201904,0
35672,1079,201905,0
35672,1079,201906,0
35673,1079,201012,.00054083287
35673,1079,201101,.0016224986
35673,1079,201102,.0032449972
35673,1079,201103,.004326663
35673,1079,201104,.004326663
35673,1079,201105,.004867496
35673,1079,201106,.004867496
35673,1079,201107,.0057955743
35673,1079,201108,.0063224449
35673,1079,201109,.0073761856
35673,1079,201110,.006849315
35673,1079,201111,.0057955743
35673,1079,201112,.0052687037
35673,1079,201201,.0063224449
35673,1079,201202,.0068457085
35673,1079,201203,.0078988941
35673,1079,201204,.0089520803
35673,1079,201205,.0099999998
35673,1079,201206,.011052632
35673,1079,201207,.011578947
35673,1079,201208,.012098895
35673,1079,201209,.012624934
35673,1079,201210,.013677012
35673,1079,201211,.015255129
35673,1079,201212,.016307207
35673,1079,201301,.01577287
35673,1079,201302,.014721346
35673,1079,201303,.010270065
35673,1079,201304,.011791556
35673,1079,201305,.013307985
35673,1079,201306,.014828897
35673,1079,201307,.014068441
35673,1079,201308,.012922843
35673,1079,201309,.012158055
35673,1079,201310,.012913027
35673,1079,201311,.014041746
35673,1079,201312,.014683735
35673,1079,201401,.015060241
35673,1079,201402,.015436747
35673,1079,201403,.015813254
35673,1079,201404,.015060241
35673,1079,201405,.014683735
35673,1079,201406,.013888889
35673,1079,201407,.014639639
35673,1079,201408,.015765766
35673,1079,201409,.016516516
35673,1079,201410,.016516516
35673,1079,201411,.016891891
35673,1079,201412,.016891891
35673,1079,201501,.015390391
35673,1079,201502,.013888889
35673,1079,201503,.012387387
35673,1079,201504,.012012012
35673,1079,201505,.012012012
35673,1079,201506,.011636636
35673,1079,201507,.011918063
35673,1079,201508,.011918063
35673,1079,201509,.012290503
35673,1079,201510,.012290503
35673,1079,201511,.011918063
35673,1079,201512,.011918063
35673,1079,201601,.012290503
35673,1079,201602,.012290503
35673,1079,201603,.01251841
35673,1079,201604,.01251841
35673,1079,201605,.012886598
35673,1079,201606,.012886598
35673,1079,201607,.011777696
35673,1079,201608,.01104159
35673,1079,201609,.0099374307
35673,1079,201610,.0098003633
35673,1079,201611,.0094373869
35673,1079,201612,.0094373869
35673,1079,201701,.0094408132
35673,1079,201702,.0094408132
35673,1079,201703,.0094408132
35673,1079,201704,.0090777054
35673,1079,201705,.0087145967
35673,1079,201706,.008351489
35673,1079,201707,.008351489
35673,1079,201708,.008351489
35673,1079,201709,.008324285
35673,1079,201710,.008686211
35673,1079,201711,.0086237872
35673,1079,201712,.0089831119
35673,1079,201801,.0089831119
35673,1079,201802,.0086237872
35673,1079,201803,.0086083217
35673,1079,201804,.0086083217
35673,1079,201805,.0086083217
35673,1079,201806,.0086083217
35673,1079,201807,.0089637861
35673,1079,201808,.0089637861
35673,1079,201809,.0093223378
35673,1079,201810,.0089573627
35673,1079,201811,.0089573627
35673,1079,201812,.0085622547
35673,1079,201901,.0082025677
35673,1079,201902,.0082025677
35673,1079,201903,.0078459345
35673,1079,201904,.0078459345
35673,1079,201905,.0074893008
35673,1079,201906,.0074893008
35739,1083,200909,.014254386
35739,1083,200910,.014802632
35739,1083,200911,.015350877
35739,1083,200912,.015899124
35739,1083,201001,.016447369
35739,1083,201002,.016304348
35739,1083,201003,.016847827
35739,1083,201004,.017391304
35739,1083,201005,.017934782
35739,1083,201006,.018418202
35739,1083,201007,.018959913
35739,1083,201008,.019501625
35739,1083,201009,.020043338
35739,1083,201010,.019501625
35739,1083,201011,.019501625
35739,1083,201012,.018959913
35739,1083,201101,.020043338
35739,1083,201102,.02112676
35739,1083,201103,.022210184
35739,1083,201104,.021668473
35739,1083,201105,.021668473
35739,1083,201106,.02112676
35739,1083,201107,.02101293
35739,1083,201108,.020474138
35739,1083,201109,.020474138
35739,1083,201110,.021551725
35739,1083,201111,.022629309
35739,1083,201112,.023668639
35739,1083,201201,.024404086
35739,1083,201202,.023269013
35739,1083,201203,.022701476
35739,1083,201204,.022133939
35739,1083,201205,.022133939
35739,1083,201206,.021889402
35739,1083,201207,.021902017
35739,1083,201208,.021301094
35739,1083,201209,.021288838
35739,1083,201210,.023617512
35739,1083,201211,.025345622
35739,1083,201212,.027633851
35739,1083,201301,.025891829
35739,1083,201302,.024165709
35739,1083,201303,.022426682
35739,1083,201304,.019337017
35739,1083,201305,.016574586
35739,1083,201306,.014364641
35739,1083,201307,.014900662
35739,1083,201308,.014900662
35739,1083,201309,.015452539
35739,1083,201310,.014900662
35739,1083,201311,.014412417
35739,1083,201312,.013888889
35739,1083,201401,.014428413
35739,1083,201402,.014428413
35739,1083,201403,.014835165
35739,1083,201404,.014835165
35739,1083,201405,.014285714
35739,1083,201406,.014364641
35739,1083,201407,.014917127
35739,1083,201408,.01490889
35739,1083,201409,.015452539
35739,1083,201410,.015969163
35739,1083,201411,.01654716
35739,1083,201412,.017089305
35739,1083,201501,.017630855
35739,1083,201502,.01640135
35739,1083,201503,.016875602
35739,1083,201504,.017391304
35739,1083,201505,.017382907
35739,1083,201506,.017848529
35739,1083,201507,.018357487
35739,1083,201508,.018357487
35739,1083,201509,.019015115
35739,1083,201510,.020477816
35739,1083,201511,.021940516
35739,1083,201512,.023403218
35739,1083,201601,.023403218
35739,1083,201602,.023391813
35739,1083,201603,.023210831
35739,1083,201604,.023210831
35739,1083,201605,.023267087
35739,1083,201606,.023267087
35739,1083,201607,.021338506
35739,1083,201608,.019883608
35739,1083,201609,.017943744
35739,1083,201610,.018428709
35739,1083,201611,.018913677
35739,1083,201612,.019038552
35739,1083,201701,.019990481
35739,1083,201702,.020408163
35739,1083,201703,.02135738
35739,1083,201704,.019933555
35739,1083,201705,.018518519
35739,1083,201706,.017094018
35739,1083,201707,.017094018
35739,1083,201708,.017568851
35739,1083,201709,.017568851
35739,1083,201710,.017281644
35739,1083,201711,.016814573
35739,1083,201712,.016814573
35739,1083,201801,.016347501
35739,1083,201802,.015413358
35739,1083,201803,.014946287
35739,1083,201804,.015355979
35739,1083,201805,.015813954
35739,1083,201806,.01627907
35739,1083,201807,.01627907
35739,1083,201808,.016286645
35739,1083,201809,.016286645
35739,1083,201810,.016751979
35739,1083,201811,.017682644
35739,1083,201812,.018147975
35739,1083,201901,.017682644
35739,1083,201902,.017682644
35739,1083,201903,.017097967
35739,1083,201904,.017097967
35739,1083,201905,.016635859
35739,1083,201906,.016635859
35741,1089,200909,.022651007
35741,1089,200910,.020134227
35741,1089,200911,.017617449
35741,1089,200912,.015100671
35741,1089,201001,.015939597
35741,1089,201002,.016220599
35741,1089,201003,.017031631
35741,1089,201004,.016220599
35741,1089,201005,.016220599
35741,1089,201006,.015310233
35741,1089,201007,.016116036
35741,1089,201008,.016921837
35741,1089,201009,.01772764
35741,1089,201010,.01772764
35741,1089,201011,.016921837
35741,1089,201012,.016921837
35741,1089,201101,.016116036
35741,1089,201102,.014504432
35741,1089,201103,.01369863
35741,1089,201104,.015310233
35741,1089,201105,.016116036
35741,1089,201106,.01772764
35741,1089,201107,.017363852
35741,1089,201108,.017363852
35741,1089,201109,.017363852
35741,1089,201110,.018942384
35741,1089,201111,.020520916
35741,1089,201112,.022099448
35741,1089,201201,.025043178
35741,1089,201202,.025906736
35741,1089,201203,.026770294
35741,1089,201204,.026747195
35741,1089,201205,.02761001
35741,1089,201206,.02761001
35741,1089,201207,.02761001
35741,1089,201208,.02761001
35741,1089,201209,.02761001
35741,1089,201210,.027562447
35741,1089,201211,.027562447
35741,1089,201212,.027562447
35741,1089,201301,.027562447
35741,1089,201302,.026701119
35741,1089,201303,.026701119
35741,1089,201304,.025817556
35741,1089,201305,.024956971
35741,1089,201306,.024096385
35741,1089,201307,.024096385
35741,1089,201308,.024096385
35741,1089,201309,.024096385
35741,1089,201310,.024096385
35741,1089,201311,.024956971
35741,1089,201312,.024956971
35741,1089,201401,.026678141
35741,1089,201402,.027538726
35741,1089,201403,.028985508
35741,1089,201404,.028132992
35741,1089,201405,.027280478
35741,1089,201406,.026427962
35741,1089,201407,.026427962
35741,1089,201408,.026427962
35741,1089,201409,.026427962
35741,1089,201410,.027118644
35741,1089,201411,.027118644
35741,1089,201412,.027966103
35741,1089,201501,.027118644
35741,1089,201502,.027118644
35741,1089,201503,.026271187
35741,1089,201504,.026271187
35741,1089,201505,.026271187
35741,1089,201506,.026271187
35741,1089,201507,.026271187
35741,1089,201508,.027118644
35741,1089,201509,.027118644
35741,1089,201510,.027118644
35741,1089,201511,.027118644
35741,1089,201512,.027118644
35741,1089,201601,.02881356
35741,1089,201602,.029661017
35741,1089,201603,.030884808
35741,1089,201604,.029215358
35741,1089,201605,.028380634
35741,1089,201606,.026711185
35741,1089,201607,.025041737
35741,1089,201608,.024207011
35741,1089,201609,.022537563
35741,1089,201610,.022537563
35741,1089,201611,.022537563
35741,1089,201612,.022537563
35741,1089,201701,.022537563
35741,1089,201702,.022314049
35741,1089,201703,.022314049
35741,1089,201704,.021487603
35741,1089,201705,.021487603
35741,1089,201706,.020661157
35741,1089,201707,.01983471
35741,1089,201708,.01983471
35741,1089,201709,.019008264
35741,1089,201710,.01983471
35741,1089,201711,.01983471
35741,1089,201712,.020661157
35741,1089,201801,.019008264
35741,1089,201802,.018181818
35741,1089,201803,.016528925
35741,1089,201804,.016474465
35741,1089,201805,.016474465
35741,1089,201806,.016474465
35741,1089,201807,.016474465
35741,1089,201808,.017298188
35741,1089,201809,.017298188
35741,1089,201810,.018121911
35741,1089,201811,.018121911
35741,1089,201812,.018945634
35741,1089,201901,.019769358
35741,1089,201902,.019769358
35741,1089,201903,.020593081
35741,1089,201904,.018961253
35741,1089,201905,.016488045
35741,1089,201906,.014839241
35747,1095,201009,.001003009
35747,1095,201010,.001003009
35747,1095,201011,.0015045136
35747,1095,201012,.0015045136
35747,1095,201101,.0025075225
35747,1095,201102,.0040120361
35747,1095,201103,.0050150449
35747,1095,201104,.0050150449
35747,1095,201105,.0050150449
35747,1095,201106,.0050150449
35747,1095,201107,.004393673
35747,1095,201108,.004393673
35747,1095,201109,.004393673
35747,1095,201110,.0052724076
35747,1095,201111,.0065905098
35747,1095,201112,.0079812203
35747,1095,201201,.0084507046
35747,1095,201202,.0084507046
35747,1095,201203,.0089201881
35747,1095,201204,.0089201881
35747,1095,201205,.0093896715
35747,1095,201206,.0093852654
35747,1095,201207,.010323792
35747,1095,201208,.011262318
35747,1095,201209,.012200844
35747,1095,201210,.013139371
35747,1095,201211,.014058107
35747,1095,201212,.014995314
35747,1095,201301,.013686534
35747,1095,201302,.013239188
35747,1095,201303,.012797882
35747,1095,201304,.012351125
35747,1095,201305,.011468901
35747,1095,201306,.01102779
35747,1095,201307,.011904762
35747,1095,201308,.013227513
35747,1095,201309,.014109347
35747,1095,201310,.01410313
35747,1095,201311,.014531043
35747,1095,201312,.014531043
35747,1095,201401,.015852047
35747,1095,201402,.016586643
35747,1095,201403,.017896116
35747,1095,201404,.016586643
35747,1095,201405,.015277172
35747,1095,201406,.013967699
35747,1095,201407,.014404191
35747,1095,201408,.015277172
35747,1095,201409,.015706806
35747,1095,201410,.016143106
35747,1095,201411,.016579406
35747,1095,201412,.016229713
35747,1095,201501,.016229713
35747,1095,201502,.016229713
35747,1095,201503,.016229713
35747,1095,201504,.017054908
35747,1095,201505,.017470881
35747,1095,201506,.018287614
35747,1095,201507,.018280016
35747,1095,201508,.018280016
35747,1095,201509,.018272426
35747,1095,201510,.018687708
35747,1095,201511,.019102991
35747,1095,201512,.019445594
35747,1095,201601,.019031858
35747,1095,201602,.019031858
35747,1095,201603,.018625828
35747,1095,201604,.017798014
35747,1095,201605,.016970199
35747,1095,201606,.016142383
35747,1095,201607,.016556291
35747,1095,201608,.016556291
35747,1095,201609,.016963178
35747,1095,201610,.016963178
35747,1095,201611,.016549442
35747,1095,201612,.016549442
35747,1095,201701,.015860105
35747,1095,201702,.015447155
35747,1095,201703,.01504065
35747,1095,201704,.015447155
35747,1095,201705,.015847217
35747,1095,201706,.016253555
35747,1095,201707,.016253555
35747,1095,201708,.016246954
35747,1095,201709,.016240356
35747,1095,201710,.016240356
35747,1095,201711,.015834348
35747,1095,201712,.015834348
35747,1095,201801,.016233766
35747,1095,201802,.017038539
35747,1095,201803,.017444219
35747,1095,201804,.017444219
35747,1095,201805,.017038539
35747,1095,201806,.017038539
35747,1095,201807,.017444219
35747,1095,201808,.018248174
35747,1095,201809,.018451665
35747,1095,201810,.018852787
35747,1095,201811,.019253911
35747,1095,201812,.019647153
35747,1095,201901,.020449078
35747,1095,201902,.021251002
35747,1095,201903,.022044089
35747,1095,201904,.020841684
35747,1095,201905,.01963141
35747,1095,201906,.018429488
35748,1089,200909,.016737891
35748,1089,200910,.018874643
35748,1089,200911,.020655271
35748,1089,200912,.022792023
35748,1089,201001,.021011395
35748,1089,201002,.018784152
35748,1089,201003,.017076503
35748,1089,201004,.018442623
35748,1089,201005,.019467212
35748,1089,201006,.020797817
35748,1089,201007,.023866348
35748,1089,201008,.026934879
35748,1089,201009,.03000341
35748,1089,201010,.027275827
35748,1089,201011,.024548244
35748,1089,201012,.021820661
35748,1089,201101,.021479713
35748,1089,201102,.020797817
35748,1089,201103,.020456871
35748,1089,201104,.01738834
35748,1089,201105,.014660757
35748,1089,201106,.011592226
35748,1089,201107,.012913907
35748,1089,201108,.014900662
35748,1089,201109,.016556291
35748,1089,201110,.015562914
35748,1089,201111,.014569537
35748,1089,201112,.013504611
35748,1089,201201,.017145136
35748,1089,201202,.017942583
35748,1089,201203,.018740032
35748,1089,201204,.018290259
35748,1089,201205,.017495031
35748,1089,201206,.017097415
35748,1089,201207,.017083829
35748,1089,201208,.016686531
35748,1089,201209,.016686531
35748,1089,201210,.016955836
35748,1089,201211,.01774448
35748,1089,201212,.018138802
35748,1089,201301,.01774448
35748,1089,201302,.01774448
35748,1089,201303,.017350158
35748,1089,201304,.016167192
35748,1089,201305,.015378549
35748,1089,201306,.014195584
35748,1089,201307,.014589906
35748,1089,201308,.014984227
35748,1089,201309,.015396763
35748,1089,201310,.015766654
35748,1089,201311,.01576044
35748,1089,201312,.016154453
35748,1089,201401,.016548464
35748,1089,201402,.017336486
35748,1089,201403,.017097265
35748,1089,201404,.016337385
35748,1089,201405,.015577507
35748,1089,201406,.014817629
35748,1089,201407,.014817629
35748,1089,201408,.014817629
35748,1089,201409,.014817629
35748,1089,201410,.015327103
35748,1089,201411,.016448598
35748,1089,201412,.017196262
35748,1089,201501,.017189836
35748,1089,201502,.017537313
35748,1089,201503,.017537313
35748,1089,201504,.016411787
35748,1089,201505,.015665796
35748,1089,201506,.014546811
35748,1089,201507,.014546811
35748,1089,201508,.014546811
35748,1089,201509,.014546811
35748,1089,201510,.014546811
35748,1089,201511,.014179105
35748,1089,201512,.014179105
35748,1089,201601,.014552238
35748,1089,201602,.014552238
35748,1089,201603,.014204546
35748,1089,201604,.013849432
35748,1089,201605,.013859275
35748,1089,201606,.013503909
35748,1089,201607,.013508709
35748,1089,201608,.013508709
35748,1089,201609,.013508709
35748,1089,201610,.013153217
35748,1089,201611,.013148543
35748,1089,201612,.012793177
35748,1089,201701,.013148543
35748,1089,201702,.013176144
35748,1089,201703,.013522885
35748,1089,201704,.013176144
35748,1089,201705,.012829403
35748,1089,201706,.012474013
35748,1089,201707,.012127512
35748,1089,201708,.012131716
35748,1089,201709,.011785096
35748,1089,201710,.011781012
35748,1089,201711,.012127512
35748,1089,201712,.012127512
35748,1089,201801,.012474013
35748,1089,201802,.012474013
35748,1089,201803,.012820513
35748,1089,201804,.01236631
35748,1089,201805,.012704781
35748,1089,201806,.012704781
35748,1089,201807,.013039118
35748,1089,201808,.013386881
35748,1089,201809,.013716962
35748,1089,201810,.014705882
35748,1089,201811,.015708556
35748,1089,201812,.016711229
35748,1089,201901,.016711229
35748,1089,201902,.016705647
35748,1089,201903,.016705647
35748,1089,201904,.016032064
35748,1089,201905,.015698062
35748,1089,201906,.01503006
35749,1089,200909,.012128816
35749,1089,200910,.012268228
35749,1089,200911,.012547052
35749,1089,200912,.012686463
35749,1089,201001,.015474697
35749,1089,201002,.01650548
35749,1089,201003,.019084461
35749,1089,201004,.019600257
35749,1089,201005,.020116054
35749,1089,201006,.020552345
35749,1089,201007,.020680796
35749,1089,201008,.020680796
35749,1089,201009,.020809248
35749,1089,201010,.020423893
35749,1089,201011,.019910084
35749,1089,201012,.019524727
35749,1089,201101,.020038536
35749,1089,201102,.020552345
35749,1089,201103,.021066153
35749,1089,201104,.022222223
35749,1089,201105,.023506744
35749,1089,201106,.024662813
35749,1089,201107,.024581142
35749,1089,201108,.02568179
35749,1089,201109,.026782438
35749,1089,201110,.029350618
35749,1089,201111,.031796504
35749,1089,201112,.034264114
35749,1089,201201,.044458129
35749,1089,201202,.053817734
35749,1089,201203,.06366995
35749,1089,201204,.06573461
35749,1089,201205,.06831003
35749,1089,201206,.070640177
35749,1089,201207,.07022059
35749,1089,201208,.069852941
35749,1089,201209,.069485292
35749,1089,201210,.080449931
35749,1089,201211,.091086932
35749,1089,201212,.10221299
35749,1089,201301,.10380242
35749,1089,201302,.10539186
35749,1089,201303,.10698129
35749,1089,201304,.09831731
35749,1089,201305,.091346152
35749,1089,201306,.084495194
35749,1089,201307,.079927884
35749,1089,201308,.075360574
35749,1089,201309,.070913464
35749,1089,201310,.069943517
35749,1089,201311,.068861917
35749,1089,201312,.067900494
35749,1089,201401,.077634901
35749,1089,201402,.086407885
35749,1089,201403,.093819633
35749,1089,201404,.088894099
35749,1089,201405,.083968572
35749,1089,201406,.079052314
35749,1089,201407,.079052314
35749,1089,201408,.078916512
35749,1089,201409,.078879513
35749,1089,201410,.08351776
35749,1089,201411,.088526502
35749,1089,201412,.093629904
35749,1089,201501,.097333796
35749,1089,201502,.097527936
35749,1089,201503,.10112867
35749,1089,201504,.089390516
35749,1089,201505,.077200904
35749,1089,201506,.06545537
35749,1089,201507,.065102108
35749,1089,201508,.064876452
35749,1089,201509,.06413275
35749,1089,201510,.068281196
35749,1089,201511,.072205402
35749,1089,201512,.076353848
35749,1089,201601,.075681128
35749,1089,201602,.075008407
35749,1089,201603,.072753213
35749,1089,201604,.065832786
35749,1089,201605,.05859118
35749,1089,201606,.051678736
35749,1089,201607,.047180161
35749,1089,201608,.04268159
35749,1089,201609,.038292736
35749,1089,201610,.038621899
35749,1089,201611,.038946792
35749,1089,201612,.038989328
35749,1089,201701,.038005009
35749,1089,201702,.036628466
35749,1089,201703,.035664562
35749,1089,201704,.031912614
35749,1089,201705,.0280574
35749,1089,201706,.024306672
35749,1089,201707,.023557127
35749,1089,201708,.022914659
35749,1089,201709,.022162741
35749,1089,201710,.022182127
35749,1089,201711,.02239202
35749,1089,201712,.022604266
35749,1089,201801,.021222411
35749,1089,201802,.01994695
35749,1089,201803,.018567638
35749,1089,201804,.018221803
35749,1089,201805,.018008586
35749,1089,201806,.017903885
35749,1089,201807,.016752172
35749,1089,201808,.015600461
35749,1089,201809,.014551926
35749,1089,201810,.014028476
35749,1089,201811,.013400335
35749,1089,201812,.012875536
35749,1089,201901,.012874189
35749,1089,201902,.012978857
35749,1089,201903,.012847078
35749,1089,201904,.012534963
35749,1089,201905,.012225445
35749,1089,201906,.011914629
35750,1089,200909,.022435898
35750,1089,200910,.021493213
35750,1089,200911,.020361992
35750,1089,200912,.019419307
35750,1089,201001,.021493213
35750,1089,201002,.023277819
35750,1089,201003,.025359577
35750,1089,201004,.026495079
35750,1089,201005,.027630582
35750,1089,201006,.028695488
35750,1089,201007,.029828204
35750,1089,201008,.030960921
35750,1089,201009,.032093637
35750,1089,201010,.033415142
35750,1089,201011,.034736644
35750,1089,201012,.036058147
35750,1089,201101,.035114214
35750,1089,201102,.034359071
35750,1089,201103,.033415142
35750,1089,201104,.033603925
35750,1089,201105,.033981498
35750,1089,201106,.034170285
35750,1089,201107,.032990806
35750,1089,201108,.03353164
35750,1089,201109,.033892196
35750,1089,201110,.035154138
35750,1089,201111,.036235802
35750,1089,201112,.037437007
35750,1089,201201,.045717709
35750,1089,201202,.049510881
35750,1089,201203,.053703334
35750,1089,201204,.055256333
35750,1089,201205,.056852184
35750,1089,201206,.058448035
35750,1089,201207,.05861244
35750,1089,201208,.05861244
35750,1089,201209,.058800079
35750,1089,201210,.062338181
35750,1089,201211,.065723963
35750,1089,201212,.069308899
35750,1089,201301,.064130649
35750,1089,201302,.059350725
35750,1089,201303,.054172475
35750,1089,201304,.047581125
35750,1089,201305,.041011348
35750,1089,201306,.034441568
35750,1089,201307,.035237905
35750,1089,201308,.035835158
35750,1089,201309,.036631495
35750,1089,201310,.037427831
35750,1089,201311,.038017515
35750,1089,201312,.038813695
35750,1089,201401,.040207006
35750,1089,201402,.041401275
35750,1089,201403,.042189952
35750,1089,201404,.039246466
35750,1089,201405,.036499213
35750,1089,201406,.033549145
35750,1089,201407,.033352952
35750,1089,201408,.03315676
35750,1089,201409,.032960564
35750,1089,201410,.03416634
35750,1089,201411,.035337757
35750,1089,201412,.036704414
35750,1089,201501,.036899649
35750,1089,201502,.037297402
35750,1089,201503,.037492678
35750,1089,201504,.034954112
35750,1089,201505,.032610819
35750,1089,201506,.030072251
35750,1089,201507,.030072251
35750,1089,201508,.030072251
35750,1089,201509,.030072251
35750,1089,201510,.029486429
35750,1089,201511,.028900605
35750,1089,201512,.028314782
35750,1089,201601,.028314782
35750,1089,201602,.028510056
35750,1089,201603,.027921209
35750,1089,201604,.027156243
35750,1089,201605,.026200037
35750,1089,201606,.025435073
35750,1089,201607,.02370937
35750,1089,201608,.021988528
35750,1089,201609,.02045889
35750,1089,201610,.020650096
35750,1089,201611,.021032505
35750,1089,201612,.021223709
35750,1089,201701,.021028483
35750,1089,201702,.020676691
35750,1089,201703,.020488722
35750,1089,201704,.019924812
35750,1089,201705,.019172933
35750,1089,201706,.018609023
35750,1089,201707,.018233083
35750,1089,201708,.017857144
35750,1089,201709,.017481202
35750,1089,201710,.017481202
35750,1089,201711,.017481202
35750,1089,201712,.017481202
35750,1089,201801,.017293233
35750,1089,201802,.016917294
35750,1089,201803,.016729323
35750,1089,201804,.016063515
35750,1089,201805,.015878877
35750,1089,201806,.015509601
35750,1089,201807,.015509601
35750,1089,201808,.015324963
35750,1089,201809,.015324963
35750,1089,201810,.015324963
35750,1089,201811,.015140325
35750,1089,201812,.015140325
35750,1089,201901,.015324963
35750,1089,201902,.015324963
35750,1089,201903,.015509601
35750,1089,201904,.014771049
35750,1089,201905,.014032496
35750,1089,201906,.013293944
35754,1103,201012,.00066979235
35754,1103,201101,.0013395847
35754,1103,201102,.0020093771
35754,1103,201103,.0026791694
35754,1103,201104,.0033489619
35754,1103,201105,.0046885465
35754,1103,201106,.0053583388
35754,1103,201107,.0051646223
35754,1103,201108,.0045190444
35754,1103,201109,.0045190444
35754,1103,201110,.0051646223
35754,1103,201111,.0064557781
35754,1103,201112,.0070739551
35754,1103,201201,.0070739551
35754,1103,201202,.0070648682
35754,1103,201203,.0070648682
35754,1103,201204,.0077071292
35754,1103,201205,.0089916503
35754,1103,201206,.0096339118
35754,1103,201207,.0096339118
35754,1103,201208,.0089916503
35754,1103,201209,.0089858789
35754,1103,201210,.0096277278
35754,1103,201211,.010269577
35754,1103,201212,.010911425
35754,1103,201301,.010897436
35754,1103,201302,.011538462
35754,1103,201303,.011538462
35754,1103,201304,.01024984
35754,1103,201305,.0096092252
35754,1103,201306,.0083173383
35754,1103,201307,.01086262
35754,1103,201308,.01341853
35754,1103,201309,.015943877
35754,1103,201310,.016571064
35754,1103,201311,.017834395
35754,1103,201312,.018068535
35754,1103,201401,.018691588
35754,1103,201402,.019314641
35754,1103,201403,.019937694
35754,1103,201404,.019314641
35754,1103,201405,.019302616
35754,1103,201406,.018668326
35754,1103,201407,.019290604
35754,1103,201408,.019266626
35754,1103,201409,.019888129
35754,1103,201410,.019888129
35754,1103,201411,.020509634
35754,1103,201412,.020522388
35754,1103,201501,.019888129
35754,1103,201502,.019266626
35754,1103,201503,.018645121
35754,1103,201504,.018023618
