Region,RegionName,StateName,CountyName,CityName,ForecastYoYPctChange
Zip,48070,MI,Oakland County,Huntington Woods,-1.5374663215352524
Zip,48071,MI,Oakland County,Madison Heights,2.679234403001396
Zip,48072,MI,Oakland County,Berkley,1.9729999100202011
Zip,48073,MI,Oakland County,Royal Oak,0.46130389941070327
Zip,48074,MI,Saint Clair County,Smiths Creek,5.7588112589925355
Zip,48075,MI,Oakland County,Southfield,6.058802829728394
Zip,48076,MI,Oakland County,Southfield,4.97311007957304
Zip,48079,MI,Saint Clair County,Saint Clair,4.36061307117368
Zip,48080,MI,Macomb County,Saint Clair Shores,3.7764130150805375
Zip,48081,MI,Macomb County,Saint Clair Shores,3.052620602982703
Zip,48082,MI,Macomb County,Saint Clair Shores,3.354624001729678
Zip,48083,MI,Oakland County,Troy,0.5732955494481828
Zip,48084,MI,Oakland County,Troy,1.595311617511297
Zip,48085,MI,Oakland County,Troy,3.5265685648475653
Zip,48088,MI,Macomb County,Warren,2.417285366536448
Zip,48089,MI,Macomb County,Warren,4.299344990764342
Zip,48091,MI,Macomb County,Warren,6.925536165513924
Zip,48092,MI,Macomb County,Warren,2.756831188739728
Zip,48093,MI,Macomb County,Warren,4.114838289924272
Zip,48094,MI,Macomb County,Washington,1.0655216621890062
Zip,48095,MI,Macomb County,Washington,2.8033325276840992
Zip,48096,MI,Macomb County,Ray,2.4530009860020074
Zip,48097,MI,Saint Clair County,Yale,6.1684883869932206
Zip,48098,MI,Oakland County,Troy,0.3045608846183212
Zip,48101,MI,Wayne County,Allen Park,4.445550340203885
Zip,48103,MI,Washtenaw County,Ann Arbor,1.2625939267280506
Zip,48105,MI,Washtenaw County,Ann Arbor,2.026576234169397
Zip,48108,MI,Washtenaw County,Pittsfield,0.3700279281486196
Zip,48111,MI,Wayne County,Van Buren,2.2977601656790636
Zip,48114,MI,Livingston County,Brighton,1.3981453026524093
Zip,48116,MI,Livingston County,Brighton,1.672910443261233
Zip,48117,MI,Monroe County,Carleton,3.1469822934588887
Zip,48118,MI,Washtenaw County,Chelsea,2.964676487684681
Zip,48124,MI,Wayne County,Dearborn,1.3535313731990462
Zip,48127,MI,Wayne County,Dearborn Heights,3.8886306254790393
Zip,48130,MI,Washtenaw County,Dexter,2.485897216557209
Zip,48131,MI,Monroe County,Dundee,3.1564063203275206
Zip,48133,MI,Monroe County,La Salle,2.613438513036126
Zip,48134,MI,Wayne County,Flat Rock,4.225617833099893
Zip,48135,MI,Wayne County,Garden City,3.696080098612975
Zip,48137,MI,Livingston County,Gregory,4.093243721361928
Zip,48138,MI,Wayne County,Grosse Ile,3.5821446515788002
Zip,48140,MI,Monroe County,Ida,7.884544515848213
Zip,48144,MI,Monroe County,Lambertville,1.4208060447637338
Zip,48145,MI,Monroe County,La Salle,1.5363055629891154
Zip,48146,MI,Wayne County,Lincoln Park,8.370226967725248
Zip,48150,MI,Wayne County,Livonia,3.8443316880755196
Zip,48152,MI,Wayne County,Livonia,4.353861318173369
Zip,48154,MI,Wayne County,Livonia,1.840664698796668
Zip,48157,MI,Monroe County,Luna Pier,4.075466605221667
Zip,48159,MI,Monroe County,Maybee,5.218420073935204
Zip,48161,MI,Monroe County,Monroe,2.450611069798714
Zip,48162,MI,Monroe County,Frenchtown,4.35313089535232
Zip,48164,MI,Wayne County,Huron,4.156697910243068
Zip,48165,MI,Oakland County,New Hudson,2.1505150543082996
Zip,48167,MI,Wayne County,Northville,1.4867541891963931
Zip,48168,MI,Wayne County,Northville,-1.5490043744969983
Zip,48169,MI,Livingston County,Pinckney,2.4175168366473265
Zip,48170,MI,Wayne County,Plymouth,0.9585523692125397
Zip,48173,MI,Wayne County,Gibraltar,1.5598879344165706
Zip,48176,MI,Washtenaw County,Saline,3.696194873424963
Zip,48178,MI,Oakland County,South Lyon,0.8586406237195643
Zip,48179,MI,Monroe County,Berlin,3.378227392987654
Zip,48180,MI,Wayne County,Taylor,6.332617765166093
Zip,48182,MI,Monroe County,Temperance,2.328903647140712
Zip,48183,MI,Wayne County,Trenton,2.941205678293657
Zip,48184,MI,Wayne County,Wayne,5.9669362353953925
Zip,48185,MI,Wayne County,Westland,5.23345512376987
Zip,48186,MI,Wayne County,Westland,4.264688772570202
Zip,48187,MI,Wayne County,Canton,2.16876218099209
Zip,48188,MI,Wayne County,Canton,0.30594545148681096
Zip,48189,MI,Washtenaw County,Whitmore Lake,2.1735336785426274
Zip,48191,MI,Washtenaw County,Augusta,2.105309186103188
Zip,48192,MI,Wayne County,Wyandotte,4.084506275028232
Zip,48193,MI,Wayne County,Riverview,2.2983409547875144
Zip,48195,MI,Wayne County,Southgate,6.074291752373884
Zip,48197,MI,Washtenaw County,Ypsilanti,4.1367302297979025
Zip,48198,MI,Washtenaw County,Superior,5.905219297925446
Zip,48220,MI,Oakland County,Ferndale,1.6756368629792018
Zip,48230,MI,Wayne County,Grosse Pointe Park,0.498814433642214
Zip,48236,MI,Wayne County,Grosse Pointe Woods,0.6505887900564833
Zip,48237,MI,Oakland County,Oak Park,7.532140672951737
Zip,48239,MI,Wayne County,Redford,5.843588553962142
Zip,48240,MI,Wayne County,Redford,8.416761744492796
Zip,48301,MI,Oakland County,Bloomfield Hills,-0.7839883371840828
Zip,48302,MI,Oakland County,Bloomfield Hills,-0.9453038676464853
Zip,48304,MI,Oakland County,Bloomfield Hills,0.8324495043897651
Zip,48306,MI,Oakland County,Rochester Hills,1.4836488270975279
Zip,48307,MI,Oakland County,Rochester Hills,2.766810682579113
Zip,48309,MI,Oakland County,Rochester Hills,2.405454002923868
Zip,48310,MI,Macomb County,Sterling Heights,2.4516760330878906
Zip,48312,MI,Macomb County,Sterling Heights,3.5354261369515028
Zip,48313,MI,Macomb County,Sterling Heights,4.594635055830576
Zip,48314,MI,Macomb County,Sterling Heights,3.0252409637990585
Zip,48315,MI,Macomb County,Shelby,1.6629429112239524
Zip,48316,MI,Macomb County,Shelby,-1.3921007217398862
Zip,48317,MI,Macomb County,Shelby,2.5282570800261306
Zip,48320,MI,Oakland County,Keego Harbor,-2.1367044930784562
Zip,48322,MI,Oakland County,West Bloomfield,2.0127186124678564
Zip,48323,MI,Oakland County,West Bloomfield,2.0683633726706896
Zip,48324,MI,Oakland County,West Bloomfield,2.49984116695543
Zip,48326,MI,Oakland County,Auburn Hills,2.6076592208967853
Zip,48327,MI,Oakland County,Waterford,2.439401096580074
Zip,48328,MI,Oakland County,Waterford,2.2310368258414037
Zip,48329,MI,Oakland County,Waterford,2.6069061898895463
Zip,48331,MI,Oakland County,Farmington Hills,0.28362585864813994
Zip,48334,MI,Oakland County,Farmington Hills,1.8234005600009429
Zip,48335,MI,Oakland County,Farmington Hills,1.9816073706884874
Zip,48336,MI,Oakland County,Farmington Hills,3.4937013410749174
Zip,48340,MI,Oakland County,Pontiac,7.065770675463057
Zip,48346,MI,Oakland County,Clarkston,0.8063547375924296
Zip,48348,MI,Oakland County,Clarkston,0.796803025721804
Zip,48350,MI,Oakland County,Springfield,1.051151210880108
Zip,48353,MI,Livingston County,Hartland,0.6655540714562758
Zip,48356,MI,Oakland County,Highland,3.3370901217704585
Zip,48357,MI,Oakland County,Highland,0.9918224651670693
Zip,48359,MI,Oakland County,Orion,1.2691155721529235
Zip,48360,MI,Oakland County,Orion,0.7602125636000157
Zip,48362,MI,Oakland County,Orion,1.51709098939119
Zip,48363,MI,Oakland County,Oakland,2.179022061841329
Zip,48367,MI,Oakland County,Leonard,-0.30846053679708385
Zip,48370,MI,Oakland County,Leonard,-0.7907686690318827
Zip,48371,MI,Oakland County,Oxford,1.0121034668720164
Zip,48374,MI,Oakland County,Novi,2.2618580603552374
Zip,48375,MI,Oakland County,Novi,-2.7103206322539597
Zip,48377,MI,Oakland County,Novi,0.15000431694793814
Zip,48380,MI,Oakland County,Milford,0.6431217622951957
Zip,48381,MI,Oakland County,Milford,1.0123820042903908
Zip,48382,MI,Oakland County,Commerce,0.5922518006576283
Zip,48383,MI,Oakland County,White Lake,2.6270427627858917
Zip,48386,MI,Oakland County,White Lake,4.302307187257126
Zip,48390,MI,Oakland County,Commerce,1.440180275678471
Zip,48393,MI,Oakland County,Wixom,1.8341567486219512
Zip,48412,MI,Lapeer County,Attica,3.8035436151095725
Zip,48415,MI,Saginaw County,Birch Run,5.17865974990297
Zip,48420,MI,Genesee County,Vienna,4.849944918750881
Zip,48421,MI,Lapeer County,Columbiaville,1.6714937968182353
Zip,48423,MI,Genesee County,Davison,3.3466910799366145
Zip,48428,MI,Lapeer County,Dryden,0.26454994137323773
Zip,48430,MI,Genesee County,Fenton,3.6752871156781275
Zip,48433,MI,Genesee County,Flushing,5.019804322965227
Zip,48436,MI,Genesee County,Gaines,2.4578323136563274
Zip,48438,MI,Genesee County,Goodrich,2.628889341422891
Zip,48439,MI,Genesee County,Grand Blanc,4.636005962876477
Zip,48442,MI,Oakland County,Holly,1.651782356671072
Zip,48446,MI,Lapeer County,Lapeer,3.3188950447598398
Zip,48449,MI,Genesee County,Clayton,6.675968679562616
Zip,48451,MI,Genesee County,Fenton,5.182026776942816
Zip,48455,MI,Lapeer County,Metamora,1.7944686445646507
Zip,48461,MI,Lapeer County,North Branch,4.271299688989627
Zip,48462,MI,Oakland County,Ortonville,1.4758231819314238
Zip,48473,MI,Genesee County,Swartz Creek,4.580542743222438
Zip,48503,MI,Genesee County,Flint,2.0226449200819063
Zip,48506,MI,Genesee County,Flint,1.9159421887400496
Zip,48509,MI,Genesee County,Burton,6.348907025121209
Zip,48519,MI,Genesee County,Burton,6.271682964808889
Zip,48603,MI,Saginaw County,Saginaw,2.5025240846314523
Zip,48609,MI,Saginaw County,Saginaw,3.128924222771934
Zip,48615,MI,Gratiot County,Breckenridge,2.806462606079685
Zip,48622,MI,Clare County,Farwell,2.1686654075902867
Zip,48623,MI,Saginaw County,Freeland,2.8449270651786263
Zip,48624,MI,Gladwin County,Gladwin,0.7449571028698809
Zip,48625,MI,Clare County,Harrison,3.169236160658584
Zip,48626,MI,Saginaw County,Hemlock,1.9295927509890287
Zip,48628,MI,Midland County,Hope,1.7998769767124223
Zip,48629,MI,Roscommon County,Houghton Lake,3.2381086473216802
Zip,48632,MI,Clare County,Lake,2.0839368831665928
Zip,48638,MI,Saginaw County,Saginaw,3.308863069451329
Zip,48640,MI,Midland County,Midland,1.8303594126024336
Zip,48642,MI,Midland County,Midland,2.5215469054091777
Zip,48651,MI,Roscommon County,Prudenville,1.9864480786446759
Zip,48652,MI,Gladwin County,Rhodes,-0.13338941656582115
Zip,48653,MI,Roscommon County,Roscommon,3.896193607105314
Zip,48655,MI,Saginaw County,Saint Charles,3.5619843445409582
Zip,48656,MI,Roscommon County,Saint Helen,2.398311896167038
Zip,48657,MI,Midland County,Sanford,1.0847812367595466
Zip,48706,MI,Bay County,Bangor Township,-0.36558412729901235
Zip,48722,MI,Saginaw County,Bridgeport,4.865604981110971
Zip,48730,MI,Iosco County,East Tawas,0.7722739511600185
Zip,48734,MI,Saginaw County,Frankenmuth,5.479059719220558
Zip,48739,MI,Iosco County,Hale,2.850999114086994
Zip,48748,MI,Iosco County,National City,1.0299722033425107
Zip,48750,MI,Iosco County,Oscoda,4.227450305226288
Zip,48763,MI,Iosco County,Tawas City,1.582701478541404
Zip,48808,MI,Clinton County,Bath,4.821875013645482
Zip,48809,MI,Ionia County,Belding,0.9804608756666777
Zip,48813,MI,Eaton County,Charlotte,0.8920394553482591
Zip,48815,MI,Ionia County,Clarksville,2.4381412783970546
Zip,48819,MI,Ingham County,Dansville,3.5373032578845276
Zip,48820,MI,Clinton County,Dewitt,5.101135248249511
Zip,48821,MI,Eaton County,Windsor,2.090371446511874
Zip,48822,MI,Clinton County,Eagle,5.080157586140843
Zip,48823,MI,Ingham County,East Lansing,3.726156887660892
Zip,48827,MI,Eaton County,Eaton Rapids,2.6913909916931322
Zip,48831,MI,Clinton County,Elsie,4.36994468594194
Zip,48835,MI,Clinton County,Fowler,4.581993151397135
Zip,48836,MI,Livingston County,Fowlerville,2.781663319871752
Zip,48837,MI,Eaton County,Grand Ledge,2.304391460903954
Zip,48838,MI,Montcalm County,Greenville,2.9518656091999773
Zip,48840,MI,Ingham County,Haslett,3.607511820060516
Zip,48842,MI,Ingham County,Holt,3.942098181178566
Zip,48843,MI,Livingston County,Howell,1.3587688856551816
Zip,48846,MI,Ionia County,Ionia,0.7982400598631312
Zip,48849,MI,Ionia County,Lake Odessa,1.4893838363436052
Zip,48850,MI,Montcalm County,Lakeview,7.013573758852276
Zip,48851,MI,Ionia County,Lyons,2.572845122046985
Zip,48854,MI,Ingham County,Mason,3.171324142910681
Zip,48855,MI,Livingston County,Howell,1.3611946492624316
Zip,48861,MI,Eaton County,Mulliken,0.6666020224343594
Zip,48864,MI,Ingham County,Okemos,0.5672445939846282
Zip,48865,MI,Ionia County,Orleans,-0.5078769657914983
Zip,48866,MI,Clinton County,Ovid,3.463527782968656
Zip,48875,MI,Ionia County,Portland,1.735016123735833
Zip,48876,MI,Eaton County,Potterville,0.22562450999317196
Zip,48877,MI,Gratiot County,Riverdale,1.32600493824504
Zip,48879,MI,Clinton County,Saint Johns,4.212322819900893
Zip,48881,MI,Ionia County,Saranac,1.0263764435370915
Zip,48888,MI,Montcalm County,Stanton,1.5981618176053702
Zip,48889,MI,Gratiot County,Sumner,1.1206930102394486
Zip,48890,MI,Eaton County,Sunfield,2.609197732426205
Zip,48892,MI,Ingham County,Webberville,3.963345358589754
Zip,48894,MI,Clinton County,Westphalia,4.685360687203266
Zip,48895,MI,Ingham County,Williamston,3.2774933956180696
Zip,48897,MI,Barry County,Woodland,3.807552720276708
Zip,48906,MI,Ingham County,Lansing,3.795917124586534
Zip,48910,MI,Ingham County,Lansing,2.9127065423605103
Zip,48917,MI,Ingham County,Lansing,3.4232896971216453
Zip,49001,MI,Kalamazoo County,Kalamazoo,6.357520626184221
Zip,49002,MI,Kalamazoo County,Portage,2.049305570472937
Zip,49004,MI,Kalamazoo County,Kalamazoo,3.6186084708096145
Zip,49006,MI,Kalamazoo County,Kalamazoo,3.2886629898010833
Zip,49008,MI,Kalamazoo County,Kalamazoo,2.2153518782290993
Zip,49009,MI,Kalamazoo County,Oshtemo,2.37467418159667
Zip,49010,MI,Allegan County,Allegan,2.7574249533118156
Zip,49012,MI,Kalamazoo County,Augusta,3.9635092619103585
Zip,49014,MI,Calhoun County,Battle Creek,2.174945753593449
Zip,49015,MI,Calhoun County,Battle Creek,2.9569353002176335
Zip,49017,MI,Calhoun County,Battle Creek,1.299820390199491
Zip,49021,MI,Eaton County,Bellevue,-2.020626920607349
Zip,49024,MI,Kalamazoo County,Portage,2.239156665477804
Zip,49028,MI,Branch County,Bronson,4.081111963510642
Zip,49033,MI,Calhoun County,Battle Creek,1.4759998875055969
Zip,49034,MI,Kalamazoo County,Climax,2.9785677184874126
Zip,49036,MI,Branch County,Coldwater,3.433743638683584
Zip,49038,MI,Berrien County,Coloma,3.347090711844025
Zip,49046,MI,Barry County,Delton,1.5722021699701605
Zip,49047,MI,Cass County,Dowagiac,3.620559705487758
Zip,49048,MI,Kalamazoo County,Comstock,5.515401525363051
Zip,49050,MI,Barry County,Dowling,0.24895699213014488
Zip,49051,MI,Calhoun County,East Leroy,1.9715727833166996
Zip,49053,MI,Kalamazoo County,Comstock,1.913749851562363
Zip,49057,MI,Van Buren County,Hartford,6.511930410825784
Zip,49058,MI,Barry County,Hastings,2.823487524424473
Zip,49060,MI,Barry County,Hickory Corners,3.342759191173905
Zip,49064,MI,Van Buren County,Lawrence,4.002531218656702
Zip,49065,MI,Van Buren County,Lawton,1.6493188207769238
Zip,49067,MI,Cass County,Marcellus,6.158106835948107
Zip,49068,MI,Calhoun County,Marshall,1.2668284557401321
Zip,49070,MI,Allegan County,Martin,3.4176780512138016
Zip,49073,MI,Barry County,Nashville,2.92427225447236
Zip,49076,MI,Eaton County,Olivet,0.011281306978760952
Zip,49078,MI,Allegan County,Otsego,1.7207981738186273
Zip,49079,MI,Van Buren County,Paw Paw,8.189205128537335
Zip,49080,MI,Allegan County,Gunplain,1.4089147992029094
Zip,49082,MI,Branch County,Quincy,4.924427929253183
Zip,49083,MI,Kalamazoo County,Richland,1.1725867717579108
Zip,49085,MI,Berrien County,Saint Joseph,2.5962674154880183
Zip,49087,MI,Kalamazoo County,Schoolcraft,2.9003801819440733
Zip,49088,MI,Kalamazoo County,Scotts,1.0087382646376764
Zip,49094,MI,Branch County,Union City,1.6525625320093607
Zip,49095,MI,Cass County,Vandalia,4.024303329717438
Zip,49097,MI,Kalamazoo County,Vicksburg,2.3797726595114144
Zip,49098,MI,Berrien County,Watervliet,3.675738499076253
Zip,49101,MI,Berrien County,Baroda,0.7460515540339552
Zip,49102,MI,Berrien County,Berrien Center,1.2177894982347448
Zip,49103,MI,Berrien County,Oronoko,1.6435369689259183
Zip,49106,MI,Berrien County,Lake,2.027032831144382
Zip,49107,MI,Berrien County,Buchanan,1.931626943741649
Zip,49111,MI,Berrien County,Eau Claire,2.3732984752119712
Zip,49112,MI,Cass County,Edwardsburg,5.865462634108698
Zip,49120,MI,Berrien County,Niles,5.011438540657309
Zip,49127,MI,Berrien County,Lincoln,2.430931632015443
Zip,49129,MI,Berrien County,Union Pier,2.1974985019096893
Zip,49201,MI,Jackson County,Jackson,1.7628868145850518
Zip,49221,MI,Lenawee County,Adrian,2.2459521605017185
Zip,49228,MI,Lenawee County,Blissfield,3.43298744492071
Zip,49229,MI,Lenawee County,Britton,1.47590994367226
Zip,49230,MI,Jackson County,Brooklyn,1.371962199511012
Zip,49232,MI,Hillsdale County,Camden,5.652956269689113
Zip,49233,MI,Lenawee County,Cement City,3.9917110888303187
Zip,49234,MI,Jackson County,Clarklake,0.39538589800602875
Zip,49236,MI,Lenawee County,Clinton,0.9950298286895087
Zip,49238,MI,Lenawee County,Deerfield,3.5284912504299992
Zip,49240,MI,Jackson County,Grass Lake,3.701819897758618
Zip,49242,MI,Hillsdale County,Hillsdale,4.960795344058155
Zip,49247,MI,Lenawee County,Hudson,1.1342948063762126
Zip,49249,MI,Hillsdale County,Jerome,4.492726264081992
Zip,49250,MI,Hillsdale County,Jonesville,4.815913263513472
Zip,49251,MI,Ingham County,Leslie,2.1387890423808065
Zip,49252,MI,Hillsdale County,Litchfield,5.400141157793081
Zip,49254,MI,Jackson County,Michigan Center,1.514748109329478
Zip,49264,MI,Ingham County,Onondaga,5.320386093889873
Zip,49265,MI,Lenawee County,Onsted,4.9560046389111045
Zip,49266,MI,Hillsdale County,Osseo,5.693531124304285
Zip,49267,MI,Monroe County,Ottawa Lake,1.0248280401353949
Zip,49269,MI,Jackson County,Parma,2.481307667355992
Zip,49270,MI,Monroe County,Petersburg,2.136049996582412
Zip,49272,MI,Jackson County,Pleasant Lake,3.215142863410847
Zip,49274,MI,Hillsdale County,Reading,5.271215284005981
Zip,49277,MI,Jackson County,Rives Junction,3.836977991239765
Zip,49283,MI,Jackson County,Spring Arbor,1.8745530163080781
Zip,49284,MI,Jackson County,Springport,3.142458482274435
Zip,49285,MI,Ingham County,Stockbridge,3.6047769240211247
Zip,49286,MI,Lenawee County,Tecumseh,1.7695183415041615
Zip,49301,MI,Kent County,Forest Hills,2.0418568355084155
Zip,49302,MI,Kent County,Caledonia,2.166564242434421
Zip,49304,MI,Lake County,Baldwin,1.7800063976592506
Zip,49305,MI,Mecosta County,Barryton,1.8285280306015173
Zip,49307,MI,Mecosta County,Big Rapids,4.892525897348543
Zip,49309,MI,Newaygo County,Bitely,0.7516641565866067
Zip,49315,MI,Kent County,Byron Center,2.3129969102132497
Zip,49316,MI,Kent County,Gaines,2.853610835202547
Zip,49318,MI,Muskegon County,Casnovia,3.7955987196035768
Zip,49319,MI,Kent County,Cedar Springs,4.503529137631612
Zip,49321,MI,Kent County,Comstock Park,4.764969831962351
Zip,49323,MI,Allegan County,Dorr,5.171121993578098
Zip,49325,MI,Barry County,Freeport,4.39701916397095
Zip,49328,MI,Allegan County,Hopkins,3.764688048897069
Zip,49329,MI,Montcalm County,Howard City,3.6841933691947437
Zip,49330,MI,Kent County,Kent City,4.058648584794811
Zip,49331,MI,Kent County,Lowell,2.3057690748713
Zip,49332,MI,Mecosta County,Mecosta,1.8608346796382458
Zip,49333,MI,Barry County,Middleville,5.053769321844159
Zip,49337,MI,Newaygo County,Newaygo,4.359890315622672
Zip,49338,MI,Mecosta County,Green,1.0367552992478046
Zip,49339,MI,Montcalm County,Pierson,2.2393952435250775
Zip,49340,MI,Mecosta County,Remus,6.069291086764994
Zip,49341,MI,Kent County,Rockford,1.7363597938742537
Zip,49342,MI,Mecosta County,Rodney,3.274447792616164
Zip,49344,MI,Allegan County,Shelbyville,1.8668214638094094
Zip,49345,MI,Kent County,Sparta,3.723515588716819
Zip,49346,MI,Mecosta County,Stanwood,4.652784267905763
Zip,49348,MI,Allegan County,Wayland,4.090572390383995
Zip,49349,MI,Newaygo County,White Cloud,1.374138347259124
Zip,49401,MI,Ottawa County,Allendale,4.6576848453243835
Zip,49402,MI,Mason County,Fountain,1.6423793519916519
Zip,49405,MI,Mason County,Custer,3.9187438283367904
Zip,49406,MI,Allegan County,Douglas,1.6339065499751948
Zip,49410,MI,Mason County,Fountain,1.329122995296217
Zip,49412,MI,Newaygo County,Fremont,2.616360664563855
Zip,49415,MI,Muskegon County,Fruitport,3.917461474126638
Zip,49417,MI,Ottawa County,Grand Haven,4.535898308379438
Zip,49418,MI,Kent County,Grandville,4.392814757994934
Zip,49419,MI,Allegan County,Hamilton,4.975068898696633
Zip,49423,MI,Ottawa County,Holland,2.8779981998809046
Zip,49424,MI,Ottawa County,Holland,5.128775605316971
Zip,49425,MI,Muskegon County,Holton,3.7989936771865906
Zip,49426,MI,Ottawa County,Hudsonville,2.788528279817415
Zip,49428,MI,Ottawa County,Jenison,4.579971950403849
Zip,49431,MI,Mason County,Ludington,2.129973446079325
Zip,49435,MI,Ottawa County,Marne,5.485759016056924
Zip,49437,MI,Muskegon County,Montague,0.46682609572945566
Zip,49441,MI,Muskegon County,Norton Shores,3.023712012802937
Zip,49442,MI,Muskegon County,Muskegon,5.8035517818255
Zip,49444,MI,Muskegon County,Muskegon Heights,2.5946179214106246
Zip,49445,MI,Muskegon County,Muskegon,4.228583215924031
Zip,49449,MI,Oceana County,Pentwater,2.7210051875794283
Zip,49451,MI,Muskegon County,Ravenna,5.622626034402067
Zip,49452,MI,Oceana County,Rothbury,-0.012618976548617322
Zip,49453,MI,Allegan County,Saugatuck,2.8244009184560825
Zip,49454,MI,Mason County,Scottville,2.3628015888409237
Zip,49455,MI,Oceana County,Shelby,-0.3108917609658479
Zip,49457,MI,Muskegon County,Twin Lake,3.010404265536959
Zip,49459,MI,Oceana County,Walkerville,0.7245482242720369
Zip,49460,MI,Ottawa County,West Olive,2.1062504261328385
Zip,49461,MI,Muskegon County,Whitehall,2.163593386180973
Zip,49464,MI,Ottawa County,Zeeland,4.412613708459823
Zip,49503,MI,Kent County,Grand Rapids,4.84784861512606
Zip,49504,MI,Kent County,Grand Rapids,4.4882714574305815
Zip,49505,MI,Kent County,Grand Rapids,4.443783138698265
Zip,49506,MI,Kent County,Grand Rapids,2.8165848370043323
Zip,49507,MI,Kent County,Grand Rapids,5.951318946558382
Zip,49508,MI,Kent County,Kentwood,5.216835517245055
Zip,49509,MI,Kent County,Wyoming,6.494446489174055
Zip,49512,MI,Kent County,Kentwood,5.391386386327834
Zip,49519,MI,Kent County,Wyoming,4.830755390600561
Zip,49525,MI,Kent County,Northview,3.0714744183149234
Zip,49534,MI,Kent County,Walker,3.5729678232477413
Zip,49544,MI,Kent County,Walker,4.330596907615125
Zip,49546,MI,Kent County,Cascade,2.621764258648085
Zip,49548,MI,Kent County,Grand Rapids,5.7539434509919385
Zip,49612,MI,Antrim County,Alden,3.447217811528991
Zip,49613,MI,Manistee County,Arcadia,3.39314155624848
Zip,49615,MI,Antrim County,Bellaire,2.341863093958252
Zip,49616,MI,Benzie County,Benzonia,1.7193842970584239
Zip,49617,MI,Benzie County,Beulah,3.9654764416231947
Zip,49622,MI,Antrim County,Central Lake,0.4272527205584131
Zip,49629,MI,Antrim County,Elk Rapids,2.277175351605387
Zip,49631,MI,Osceola County,Evart,4.400143854262906
Zip,49637,MI,Grand Traverse County,Grawn,6.976502796509565
Zip,49640,MI,Benzie County,Honor,8.383559567014064
Zip,49643,MI,Grand Traverse County,Interlochen,7.571375035564198
Zip,49644,MI,Lake County,Irons,1.5308456538086546
Zip,49645,MI,Manistee County,Kaleva,0.7806319212158908
Zip,49649,MI,Grand Traverse County,Kingsley,5.715125022060441
Zip,49650,MI,Benzie County,Lake Ann,5.538335631763713
Zip,49653,MI,Leelanau County,Lake Leelanau,0.08581209439952886
Zip,49655,MI,Osceola County,Le Roy,5.016075054569735
Zip,49659,MI,Antrim County,Mancelona,0.6012210248178329
Zip,49677,MI,Osceola County,Reed City,3.4533488253283062
Zip,49679,MI,Osceola County,Sears,-1.7852879156996737
Zip,49680,MI,Kalkaska County,South Boardman,4.144448127644873
Zip,49683,MI,Benzie County,Thompsonville,0.8744923914770109
Zip,49685,MI,Grand Traverse County,Garfield,5.985040857086199
Zip,49686,MI,Grand Traverse County,Traverse City,5.016717088051603
Zip,49696,MI,Grand Traverse County,Garfield,4.36316056369177
Zip,49706,MI,Emmet County,Alanson,8.125049135874374
Zip,49707,MI,Alpena County,Alpena,1.5379749401747356
Zip,49715,MI,Chippewa County,Brimley,4.466216486958796
Zip,49718,MI,Emmet County,Carp Lake,4.025088048986625
Zip,49721,MI,Cheboygan County,Cheboygan,2.1750473008870452
Zip,49725,MI,Chippewa County,De Tour Village,1.1799181350956145
Zip,49726,MI,Chippewa County,Paradise,-0.43213987316561564
Zip,49729,MI,Antrim County,Ellsworth,2.3931270829770313
Zip,49730,MI,Antrim County,Elmira,3.473650735550171
Zip,49733,MI,Crawford County,Frederic,4.258602158271674
Zip,49735,MI,Otsego County,Gaylord,5.437168331162723
Zip,49738,MI,Crawford County,Grayling,3.290570285186778
Zip,49740,MI,Emmet County,Harbor Springs,4.136029964907695
Zip,49743,MI,Presque Isle County,Hawks,6.163075063004886
Zip,49749,MI,Cheboygan County,Indian River,4.9717125262515705
Zip,49753,MI,Alpena County,Lachine,2.8517603672313374
Zip,49766,MI,Alpena County,Ossineke,3.1978485954014424
Zip,49769,MI,Emmet County,Pellston,2.2911604633720994
Zip,49770,MI,Emmet County,Petoskey,6.171449772985205
Zip,49774,MI,Chippewa County,Pickford,-0.9421071125396252
Zip,49776,MI,Presque Isle County,Posen,3.5965553665919803
Zip,49777,MI,Presque Isle County,Presque Isle,1.9793389040034137
Zip,49779,MI,Presque Isle County,Rogers City,2.668738889546818
Zip,49780,MI,Chippewa County,Rudyard,3.5128096636250827
Zip,49783,MI,Chippewa County,Sault Sainte Marie,4.240847166663642
Zip,49788,MI,Chippewa County,Kincheloe,-1.4106761897265452
Zip,49807,MI,Delta County,Bark River,4.98253787370091
Zip,49829,MI,Delta County,Escanaba,1.9858400177914515
Zip,49841,MI,Marquette County,Gwinn,1.5724889358195604
Zip,49849,MI,Marquette County,Ishpeming,4.4163694001972065
Zip,49855,MI,Marquette County,Marquette,4.900615109772377
Zip,49866,MI,Marquette County,Negaunee,5.368344126246671
Zip,49879,MI,Marquette County,Republic,-0.5936824944287711
Zip,49885,MI,Marquette County,Skandia,6.1804333765729025
Zip,50003,IA,Dallas County,Adel,2.917563877000373
Zip,50009,IA,Polk County,Altoona,2.436342215445375
Zip,50010,IA,Story County,Ames,1.5436014121079422
Zip,50014,IA,Story County,Ames,2.290817479361218
Zip,50021,IA,Polk County,Ankeny,1.9831747987163473
Zip,50023,IA,Polk County,Ankeny,2.2332096499657395
