"Date","RegionID","RegionName","State","Metro","SizeRank","Zhvi","MoM","QoQ","YoY","5Year","10Year","PeakMonth","PeakQuarter","PeakZHVI","PctFallFromPeak","LastTimeAtCurrZHVI"
2019-09-30,2923,"Dorchester County","SC","Charleston-North Charleston",438,219400,0.00320073159579332,0.00966405890473999,0.0588803088803089,0.067458848743122,0.0329182948872591,"2019-09","2019-Q3",219400,0,"2019-09"
2019-09-30,255,"Napa County","CA","Napa",439,667900,0.000599250936329588,-0.0043231961836613,0.00345552884615385,0.059488356075569,0.0458001583953176,"2019-03","2019-Q1",683600,-0.0229666471620831,"2018-10"
2019-09-30,1575,"Calhoun County","MI","Battle Creek",440,100600,0.00902708124373119,0.0307377049180328,0.0501043841336117,0.085336237637583,0.0400945498207474,"2019-09","2019-Q3",100600,0,"2019-09"
2019-09-30,2572,"Tazewell County","IL","Peoria",441,121900,0.00660611065235343,0.0183792815371763,0.0158333333333333,0.00997155700573882,0.00480030392707098,"2019-09","2019-Q3",121900,0,"2019-09"
2019-09-30,2900,"Chautauqua County","NY","Jamestown-Dunkirk-Fredonia",442,87900,0,0.0268691588785047,0.0838471023427867,0.0300633471199365,0.0149203649153644,"2019-09","2019-Q3",87900,0,"2019-09"
2019-09-30,2351,"Humboldt County","CA","Eureka-Arcata-Fortuna",443,311700,0.00418814432989691,0.0133289986996099,0.0627344016365496,0.0828094192200255,0.0304603529892418,"2019-09","2019-Q3",311700,0,"2019-09"
2019-09-30,2207,"Coconino County","AZ","Flagstaff",444,360400,0.00250347705146036,0.00501952035694367,0.0235728486225504,0.0590671627132744,0.0296057817315136,"2019-03","2019-Q1",360600,-0.000554631170271769,"2019-03"
2019-09-30,2001,"Robeson County","NC","Lumberton",445,77300,0.0038961038961039,0.0197889182058048,0.0157687253613666,0.050926725234016,0.0102582533782345,"2019-09","2019-Q3",77300,0,"2019-09"
2019-09-30,2401,"Marathon County","WI","Wausau",446,152800,0.0112508272667108,0.0430034129692833,0.0844570617459191,0.0575679332491328,0.024202361120546,"2019-09","2019-Q3",152800,0,"2019-09"
2019-09-30,1289,"Orange County","NC","Durham-Chapel Hill",447,303200,-0.000659195781147001,-0.00295955277869122,0.0422825713303541,0.04526061020995,0.0222117348921163,"2019-06","2019-Q2",304100,-0.00295955277869122,"2019-05"
2019-09-30,1854,"Lebanon County","PA","Lebanon",448,176000,0.00342075256556442,0.0185185185185185,0.0316529894490035,0.0331759661897739,0.00733271070533781,"2019-09","2019-Q3",176000,0,"2019-09"
2019-09-30,1671,"Douglas County","GA","Atlanta-Sandy Springs-Roswell",449,175400,0.00746697300402068,0.0227405247813411,0.0813810110974106,0.0938614402506477,0.0473842804729927,"2019-09","2019-Q3",175400,0,"2019-09"
2019-09-30,3077,"Washington County","WI","Milwaukee-Waukesha-West Allis",450,255600,0.00788643533123028,0.0219912035185926,0.0597014925373134,0.0585620324463068,0.0263309425544205,"2019-09","2019-Q3",255600,0,"2019-09"
2019-09-30,1901,"Madison County","IN","Indianapolis-Carmel-Anderson",451,98900,0.00304259634888438,0.0154004106776181,0.0820568927789934,0.0784333743657304,0.0253462717909663,"2019-09","2019-Q3",98900,0,"2019-09"
2019-09-30,1992,"Rapides Parish","LA","Alexandria",452,112500,-0.0096830985915493,-0.0359897172236504,-0.0875912408759124,0.017999183190277,0.00905756054205598,"2019-01","2019-Q1",129400,-0.130602782071097,"2018-03"
2019-09-30,2524,"Sandoval County","NM","Albuquerque",453,206600,-0.00625300625300625,0.00388726919339164,0.0376695128076344,0.045235127967219,0.0107767287220244,"2019-08","2019-Q3",207900,-0.00625300625300625,"2019-07"
2019-09-30,2712,"Guadalupe County","TX","San Antonio-New Braunfels",454,245200,0.0250836120401338,0.0451832907075874,0.0835174547061423,0.0690528874420484,0.0394043902693235,"2019-09","2019-Q3",245200,0,"2019-09"
2019-09-30,1423,"Taylor County","TX","Abilene",455,123700,0.0308333333333333,0.0316930775646372,-0.0403413498836307,0.0551050766281975,0.0340526284776892,"2019-02","2019-Q1",130400,-0.0513803680981595,"2017-08"
2019-09-30,2095,"Wichita County","TX","Wichita Falls",456,94400,0.00854700854700855,0.0249728555917481,0.0535714285714286,0.0426742419448956,0.0168163514395228,"2019-09","2019-Q3",94400,0,"2019-09"
2019-09-30,1634,"Cochise County","AZ","Sierra Vista-Douglas",457,155700,0.00581395348837209,0.0290812954395241,0.0941672522839073,0.0513739168114586,0.00320278030251941,"2006-05","2006-Q2",171800,-0.0937136204889406,"2005-11"
2019-09-30,2628,"Berkshire County","MA","Pittsfield",458,216300,0.00278164116828929,0.0116931711880262,0.035423647678315,0.0419801189965874,0.016028791604161,"2019-09","2019-Q3",216300,0,"2019-09"
2019-09-30,2890,"Black Hawk County","IA","Waterloo-Cedar Falls",459,126500,-0.00315208825847124,-0.0101721439749609,0.00158353127474268,0.0145251380961771,0.0172631955920881,"2018-01","2018-Q1",133000,-0.0488721804511278,"2017-11"
2019-09-30,1819,"Johnson County","IA","Iowa City",460,224700,-0.000444839857651246,-0.000889284126278346,0.0218281036834925,0.0398728062558353,0.0330669202479827,"2019-07","2019-Q3",225000,-0.00133333333333333,"2019-06"
2019-09-30,711,"Scott County","MN","Minneapolis-St. Paul-Bloomington",461,294800,0.00135869565217391,-0.00338066260987153,0.047246891651865,0.0531034712425624,0.0329859223549425,"2019-04","2019-Q2",297000,-0.00740740740740741,"2019-03"
2019-09-30,2556,"Stafford County","VA","Washington-Arlington-Alexandria",462,336400,0.000594883997620464,0.000892591490627789,0.0147812971342383,0.0322735940814636,0.027248204986267,"2006-01","2006-Q1",404500,-0.168355995055624,"2004-12"
2019-09-30,2729,"Hunterdon County","NJ","New York-Newark-Jersey City",463,377400,0.000265041081367612,-0.00840777719390436,-0.00527148128624143,0.0171139500282735,0.00279828640277158,"2007-01","2007-Q1",449600,-0.1605871886121,"2004-07"
2019-09-30,2958,"Livingston Parish","LA","Baton Rouge",464,155200,-0.0025706940874036,-0.0183428209993675,-0.0306058713304185,0.0160828128883397,0.00751825201377643,"2019-02","2019-Q1",160200,-0.031210986267166,"2018-03"
2019-09-30,960,"Coweta County","GA","Atlanta-Sandy Springs-Roswell",465,220100,0.00640146319158665,0.0175681923254739,0.0757575757575758,0.0726490905457768,0.0373051901565638,"2019-09","2019-Q3",220100,0,"2019-09"
2019-09-30,387,"Blair County","PA","Altoona",466,120500,0.0117548278757347,0.059806508355321,0.0134566862910008,0.0174778269426148,0.0188229156891491,"2016-12","2016-Q4",121800,-0.0106732348111658,"2016-10"
2019-09-30,3071,"Washington County","RI","Providence-Warwick",467,372400,0.00377358490566038,0.0125067971723763,0.0119565217391304,0.047488455059604,0.0222978442141173,"2006-04","2006-Q2",387800,-0.0397111913357401,"2005-06"
2019-09-30,2844,"Sebastian County","AR","Fort Smith",468,119700,0.00419463087248322,0.0283505154639175,0.0555555555555556,0.0484131712847216,0.0131890444241456,"2019-09","2019-Q3",119700,0,"2019-09"
2019-09-30,335,"Wood County","OH","Toledo",469,145500,0.00206611570247934,0.0104166666666667,0.0319148936170213,0.0345057890536182,0.0216038305643595,"2019-09","2019-Q3",145500,0,"2019-09"
2019-09-30,1500,"Wright County","MN","Minneapolis-St. Paul-Bloomington",470,252800,-0.000395413206801107,-0.00550747442958301,0.0390464447184546,0.06352149516921,0.0442868556341467,"2019-03","2019-Q1",257600,-0.0186335403726708,"2019-02"
2019-09-30,2506,"Richland County","OH","Mansfield",471,108000,0.00840336134453781,0.0256410256410256,0.0424710424710425,0.0576615571948691,0.024478362517842,"2019-09","2019-Q3",108000,0,"2019-09"
2019-09-30,2213,"Columbia County","GA","Augusta-Richmond County",472,200100,0.0015015015015015,0.00401404917210236,0.0465481171548117,0.0397063535007574,0.0159583924690925,"2019-09","2019-Q3",200100,0,"2019-09"
2019-09-30,2851,"Strafford County","NH","Boston-Cambridge-Newton",473,252600,0,-0.00118623962040332,0.0365203118588428,0.0627817747923736,0.0298128404455804,"2019-07","2019-Q3",252900,-0.00118623962040332,"2019-07"
2019-09-30,884,"Blount County","TN","Knoxville",474,191700,0.00156739811912226,0.0121436114044351,0.0661846496106785,0.0617092643839967,0.0254498997012387,"2019-09","2019-Q3",191700,0,"2019-09"
2019-09-30,3072,"Washington County","TN","Johnson City",475,154700,0.000646830530401035,0.00847457627118644,0.0224719101123596,0.0410700619172508,0.023361783680375,"2019-09","2019-Q3",154700,0,"2019-09"
2019-09-30,794,"Wayne County","NC","Goldsboro",476,88200,0.00455580865603645,0.0173010380622837,0.0652173913043478,0.0202183690752116,0.00645950932008033,"2019-09","2019-Q3",88200,0,"2019-09"
2019-09-30,3193,"Spotsylvania County","VA","Washington-Arlington-Alexandria",477,266700,0.00376364320662401,0.00869894099848714,0.0349243306169965,0.039912687344875,0.0289419265171993,"2006-05","2006-Q2",310900,-0.142167899646188,"2005-02"
2019-09-30,2364,"Kennebec County","ME","Augusta-Waterville",478,160600,0.00437773608505316,0.0158127767235927,0.0489875898105813,0.048230479973957,0.0306065778733371,"2019-09","2019-Q3",160600,0,"2019-09"
2019-09-30,1296,"Oswego County","NY","Syracuse",479,106700,0.01329534662868,0.0123339658444023,0.0501968503937008,0.033939991990745,0.0216829051323426,"2019-02","2019-Q1",110700,-0.03613369467028,"2019-01"
2019-09-30,3039,"Tangipahoa Parish","LA","Hammond",480,143200,0.00561797752808989,0.0163236337828247,0.0654761904761905,0.0428507544021686,0.0146639657252821,"2019-09","2019-Q3",143200,0,"2019-09"
2019-09-30,1991,"Randall County","TX","Amarillo",481,174700,0.00344629523262493,0.0127536231884058,0.0467345715997603,0.0418797591770119,0.0249814965196724,"2019-09","2019-Q3",174700,0,"2019-09"
2019-09-30,1229,"Morgan County","AL","Decatur",482,132600,0.00759878419452888,0.0223592906707787,0.0877768662838392,,,"2019-09","2019-Q3",132600,0,"2019-09"
2019-09-30,1972,"Pickens County","SC","Greenville-Anderson-Mauldin",483,162600,0.00618811881188119,0.01625,0.0753968253968254,0.0638882674412258,0.0288070043024009,"2019-09","2019-Q3",162600,0,"2019-09"
2019-09-30,394,"Boone County","KY","Cincinnati",484,205300,0.0048947626040137,0.0153313550939664,0.0571575695159629,0.0563241509422512,0.0256928246173156,"2019-09","2019-Q3",205300,0,"2019-09"
2019-09-30,2097,"Windham County","CT","Worcester",485,179700,0.00279017857142857,0.0118243243243243,0.0601769911504425,0.0308136390623923,0.00345946935525165,"2006-05","2006-Q2",209100,-0.140602582496413,"2004-12"
2019-09-30,2247,"Delaware County","IN","Muncie",486,96200,0.0255863539445629,0.0513661202185792,0.0894677236693092,0.040182627436266,0.0145022324768196,"2019-09","2019-Q3",96200,0,"2019-09"
2019-09-30,1118,"Jasper County","MO","Joplin",487,121000,0,0.0125523012552301,0.12453531598513,0.0384450721294505,0.0196534738967749,"2019-09","2019-Q3",121000,0,"2019-09"
2019-09-30,1548,"Bossier Parish","LA","Shreveport-Bossier City",488,165200,0.00303582270795386,0.00547778454047474,0.0172413793103448,0.0146675359759394,0.00889466424664498,"2018-03","2018-Q1",165800,-0.00361881785283474,"2017-11"
2019-09-30,1308,"Parker County","TX","Dallas-Fort Worth-Arlington",489,282300,0.00319829424307036,0.00391180654338549,0.0436229205175601,0.0830940765877213,0.046846348104242,"2019-09","2019-Q3",282300,0,"2019-09"
2019-09-30,1393,"Skagit County","WA","Mount Vernon-Anacortes",490,365900,0.00329037565122018,0.00826674014880132,0.055988455988456,0.0968274122829622,0.0433351195279734,"2019-09","2019-Q3",365900,0,"2019-09"
2019-09-30,940,"Clarke County","GA","Athens-Clarke County",491,179800,0.00841278743690409,0.0227531285551763,0.0551643192488263,0.0785388561867173,0.030376520663612,"2019-09","2019-Q3",179800,0,"2019-09"
2019-09-30,238,"Linn County","OR","Albany",492,262900,0.0080521472392638,0.0225593154414625,0.0958732805335556,0.111024986291832,0.0492210728182685,"2019-09","2019-Q3",262900,0,"2019-09"
2019-09-30,1203,"Mercer County","PA","Youngstown-Warren-Boardman",493,107400,0.00561797752808989,0.0180094786729858,0.103802672147996,0.0210001004418172,0.0230663883515887,"2019-09","2019-Q3",107400,0,"2019-09"
2019-09-30,2748,"Jefferson County","NY","Watertown-Fort Drum",494,134100,0.0151400454201363,0.0283742331288344,-0.0254360465116279,0.0156203617319066,0.0191772555392973,"2018-08","2018-Q3",138100,-0.0289645184648805,"2018-02"
2019-09-30,2394,"Lycoming County","PA","Williamsport",495,152000,0.0086264100862641,0.0312075983717775,0.046831955922865,0.0258349584824251,0.0325873672439909,"2019-09","2019-Q3",152000,0,"2019-09"
2019-09-30,2173,"Canadian County","OK","Oklahoma City",496,167400,0.00359712230215827,0.0072202166064982,0.0238532110091743,0.0275927879237912,0.0230398017325466,"2019-09","2019-Q3",167400,0,"2019-09"
2019-09-30,1835,"Kendall County","IL","Chicago-Naperville-Elgin",497,241400,-0.00041407867494824,0.0016597510373444,0.0125838926174497,0.0445815386105919,0.0166773860126128,"2007-01","2007-Q1",253900,-0.0492319810949193,"2005-09"
2019-09-30,1762,"Harnett County","NC","Dunn",498,169700,0.00295508274231678,0.0149521531100478,0.0795165394402036,0.0435875215969814,0.021338047854585,"2019-09","2019-Q3",169700,0,"2019-09"
2019-09-30,2767,"La Crosse County","WI","La Crosse-Onalaska",499,182900,0.00715859030837004,0.0252242152466368,0.0639906922629436,0.0540122950711754,0.034570932260837,"2019-09","2019-Q3",182900,0,"2019-09"
2019-09-30,797,"Wayne County","OH","Wooster",500,145700,0.00275292498279422,-0.00546075085324232,0.0231741573033708,0.0428982310913983,0.0238549229231377,"2019-03","2019-Q1",148600,-0.0195154777927322,"2018-12"
2019-09-30,1496,"Wilson County","TN","Nashville-Davidson--Murfreesboro--Franklin",501,287200,-0.000348068221371389,0.00489853044086774,0.034209578682031,0.080845694266702,0.0486493647586432,"2019-08","2019-Q3",287300,-0.000348068221371389,"2019-08"
2019-09-30,2371,"La Salle County","IL","Ottawa-Peru",502,101700,-0.00489236790606654,0,0.0119402985074627,0.0200284019511399,-0.00525304878781119,"2007-12","2007-Q4",117400,-0.133730834752981,"2005-04"
2019-09-30,1474,"Warren County","KY","Bowling Green",503,185600,0.00270124257158293,0.00215982721382289,0.0462232243517475,0.0604455557635624,0.0269938373528653,"2019-09","2019-Q3",185600,0,"2019-09"
2019-09-30,2363,"Kankakee County","IL","Kankakee",504,128800,0.00940438871473354,0.0337078651685393,0.0742285237698082,0.0234590933522796,0.00469999017774625,"2005-12","2005-Q4",141300,-0.0884642604387827,"2005-07"
2019-09-30,2260,"Faulkner County","AR","Little Rock-North Little Rock-Conway",505,152500,0.005273566249176,0.0153129161118509,0.0416666666666667,0.0326000423477228,0.0201657538736801,"2019-09","2019-Q3",152500,0,"2019-09"
2019-09-30,422,"Cache County","UT","Logan",506,271300,0.00184638109305761,-0.00403817914831131,0.0740300870942201,0.0753146898206647,0.0369188759131505,"2019-06","2019-Q2",272400,-0.00403817914831131,"2019-05"
2019-09-30,3249,"Saint Lawrence County","NY","Ogdensburg-Massena",507,79500,-0.00125628140703518,0.00378787878787879,-0.022140221402214,0.020299438516346,0.0155983851994121,"2018-08","2018-Q3",81600,-0.0257352941176471,"2018-06"
2019-09-30,3040,"Terrebonne Parish","LA","Houma-Thibodaux",508,153400,0.00392670157068063,0.0158940397350993,0.0652777777777778,0.0303493664741574,0.0241789429685808,"2019-09","2019-Q3",153400,0,"2019-09"
2019-09-30,2370,"La Porte County","IN","Michigan City-La Porte",509,148200,0.00679347826086957,0.0116040955631399,0.0291666666666667,0.0639561564718127,0.0193109239844451,"2019-01","2019-Q1",148800,-0.00403225806451613,"2018-12"
2019-09-30,1513,"Allegan County","MI","Holland",510,178900,0.0084554678692221,0.0217018846373501,0.0579538734476641,0.0729659495302744,0.0457272654504697,"2019-09","2019-Q3",178900,0,"2019-09"
2019-09-30,1673,"Douglas County","KS","Lawrence",511,208100,0.000480769230769231,-0.00668257756563246,0.0410205102551276,0.0367987199826814,0.0139379743105326,"2019-05","2019-Q2",210100,-0.00951927653498334,"2019-03"
2019-09-30,620,"Macon County","IL","Decatur",512,77500,0.00258732212160414,0.0157273918741809,0.023778071334214,0.0145496083656997,-0.0383617964029688,"2010-02","2010-Q1",123500,-0.37246963562753,"2008-07"
2019-09-30,1590,"Carroll County","GA","Atlanta-Sandy Springs-Roswell",513,155800,0.00711053652230123,0.0130039011703511,0.0964109781843772,0.0920771092474981,0.0444018410332547,"2019-09","2019-Q3",155800,0,"2019-09"
2019-09-30,2855,"Tom Green County","TX","San Angelo",514,147200,0.0123796423658872,0.0257839721254355,0.0461975835110163,0.034397199965857,0.0375666481268042,"2019-09","2019-Q3",147200,0,"2019-09"
2019-09-30,2434,"Missoula County","MT","Missoula",515,319000,0.00125549278091651,0.00694444444444444,0.0555923229649239,0.055760531904828,0.0277135691788883,"2019-09","2019-Q3",319000,0,"2019-09"
2019-09-30,1889,"Lowndes County","GA","Valdosta",516,132200,0.00455927051671732,0.00916030534351145,0.0500397140587768,0.0188752052789705,0.00137186794358679,"2008-03","2008-Q1",140900,-0.0617459190915543,"2006-08"
2019-09-30,1478,"Warren County","NJ","Allentown-Bethlehem-Easton",517,227000,0.00132333480370534,0.0156599552572707,0.000440722785368004,0.0206968623934305,-0.00633727424853958,"2006-08","2006-Q3",303100,-0.251072253381722,"2003-09"
2019-09-30,454,"Comal County","TX","San Antonio-New Braunfels",518,320700,0.00595984943538269,0.0210124164278892,0.0331829896907216,0.0658874218344214,0.0427534861561849,"2019-09","2019-Q3",320700,0,"2019-09"
2019-09-30,1952,"Ontario County","NY","Rochester",519,170300,0.00294464075382803,0.0106824925816024,0.0203714799281007,0.0399616453601965,0.0227454921021466,"2019-09","2019-Q3",170300,0,"2019-09"
2019-09-30,323,"Vigo County","IN","Terre Haute",520,93800,-0.00318809776833156,-0.00106496272630458,0.10093896713615,0.0373142903349835,0.016422924711003,"2019-04","2019-Q2",94400,-0.00635593220338983,"2019-03"
2019-09-30,2905,"Columbiana County","OH","Salem",521,90200,0.00557413600891862,0.0285062713797035,0.0344036697247706,0.0440815594690027,0.0194439672615108,"2019-09","2019-Q3",90200,0,"2019-09"
2019-09-30,68,"Bay County","MI","Bay City",522,92800,0.00760043431053203,0.0220264317180617,0.0581527936145952,0.0415746929663607,0.0130690248164658,"2004-08","2004-Q3",115500,-0.196536796536797,"2004-03"
2019-09-30,493,"Eaton County","MI","Lansing-East Lansing",523,158100,0.000632911392405063,0.0173745173745174,0.0408163265306122,0.0558177638256065,0.0313592428853191,"2019-09","2019-Q3",158100,0,"2019-09"
2019-09-30,3151,"Androscoggin County","ME","Lewiston-Auburn",524,170500,0.00412249705535925,0.00947306098283008,0.0557275541795666,0.0470249182603231,0.0347184102498497,"2019-09","2019-Q3",170500,0,"2019-09"
2019-09-30,1678,"Douglas County","OR","Roseburg",525,204400,0.0103806228373702,0.0255895634721525,0.0498202362609142,0.0793973233193102,0.0319106825306239,"2019-09","2019-Q3",204400,0,"2019-09"
2019-09-30,1411,"Sumter County","SC","Sumter",526,73500,0.00961538461538462,0.0606060606060606,0.038135593220339,0.0514249102356832,0.0131476990503177,"2019-02","2019-Q1",76800,-0.04296875,"2018-11"
2019-09-30,1253,"Navajo County","AZ","Show Low",527,207800,0.0087378640776699,0.0271873455264459,0.0902413431269675,0.075066681550876,0.0293512471806736,"2007-06","2007-Q2",228800,-0.0917832167832168,"2006-09"
2019-09-30,2640,"Brunswick County","NC","Myrtle Beach-Conway-North Myrtle Beach",528,250500,0.0125303152789006,0.0287474332648871,0.0476787954830615,0.047528137242518,0.0129297421799024,"2006-09","2006-Q3",273900,-0.0854326396495071,"2006-02"
2019-09-30,2623,"Ascension Parish","LA","Baton Rouge",529,208600,0.00384985563041386,0.0140982012639767,0.0311418685121107,0.0367003154499486,0.0103981697346291,"2019-09","2019-Q3",208600,0,"2019-09"
2019-09-30,1362,"Saline County","AR","Little Rock-North Little Rock-Conway",530,154600,0,0,0.0038961038961039,0.0328963609723019,0.0174034811997454,"2018-01","2018-Q1",156500,-0.0121405750798722,"2017-10"
2019-09-30,2719,"Henderson County","NC","Asheville",531,258400,-0.00115964437572478,0.0019387359441644,0.0423557886244453,0.0839269997558924,0.0376847370393076,"2019-03","2019-Q1",259000,-0.00231660231660232,"2019-02"
2019-09-30,1697,"Fayette County","GA","Atlanta-Sandy Springs-Roswell",532,282100,0.00355745286374956,-0.000354358610914245,0.0254452926208651,0.0581009863955335,0.0275824232397142,"2019-02","2019-Q1",287600,-0.0191237830319889,"2018-12"
2019-09-30,371,"Allen County","OH","Lima",533,99300,0.00100806451612903,0.0143003064351379,0.075839653304442,0.0413235226414708,0.0194514189106076,"2019-09","2019-Q3",99300,0,"2019-09"
2019-09-30,1079,"Hardin County","KY","Elizabethtown-Fort Knox",534,149400,0.000669792364367046,0.00268456375838926,0.0225872689938398,0.0442800806272312,0.0213075036292527,"2019-05","2019-Q2",149500,-0.000668896321070234,"2019-05"
2019-09-30,1657,"DeKalb County","IL","Chicago-Naperville-Elgin",535,170700,0.00234879624192601,0.00826934435912581,0.0459558823529412,0.0383812137485502,0.00456479911480834,"2007-03","2007-Q1",193800,-0.119195046439628,"2003-09"
2019-09-30,3132,"Saint Marys County","MD","California-Lexington Park",536,283700,0.00247349823321555,0.00781527531083481,0.0271542360608255,0.0191730379739334,0.00593470873222568,"2006-11","2006-Q4",335800,-0.155151876116736,"2005-05"
2019-09-30,1007,"Etowah County","AL","Gadsden",537,101500,0.00495049504950495,0.0109561752988048,0.0039564787339268,0.0398146055051345,0.00496026732181076,"2008-06","2008-Q2",105400,-0.0370018975332068,"2008-01"
2019-09-30,2892,"Bonneville County","ID","Idaho Falls",538,226000,0.036697247706422,0.0756782484531176,0.166752710376871,0.0922166846823913,0.0348164889869036,"2019-09","2019-Q3",226000,0,"2019-09"
2019-09-30,962,"Craven County","NC","New Bern",539,153300,0.00196078431372549,0.0132187706543291,0.0587016574585635,0.0375436912205709,0.00400052707140475,"2007-07","2007-Q3",156900,-0.0229445506692161,"2007-01"
2019-09-30,1833,"Kaufman County","TX","Dallas-Fort Worth-Arlington",540,212000,0.00331282536677709,0.0104861773117255,0.0422812192723697,0.0922053464594514,0.0444753019651438,"2019-09","2019-Q3",212000,0,"2019-09"
2019-09-30,2872,"Whitfield County","GA","Dalton",541,133700,0.0159574468085106,0.0420888542478566,0.154576856649396,0.0549968300484078,,"2019-09","2019-Q3",133700,0,"2019-09"
2019-09-30,641,"Miami County","OH","Dayton",542,146500,0.0166551006245663,0.0449358059914408,0.0531991373112868,0.0603359656735096,0.0289754911798248,"2019-09","2019-Q3",146500,0,"2019-09"
2019-09-30,1644,"Cowlitz County","WA","Longview",543,271600,0.00555349870418364,0.0218209179834462,0.0942788074133763,0.109149913488437,0.0499614934329768,"2019-09","2019-Q3",271600,0,"2019-09"
2019-09-30,2592,"Walworth County","WI","Whitewater-Elkhorn",544,215200,0.00654817586529467,0.0213573801613669,0.0286806883365201,0.0563596245117481,0.01813474375826,"2019-09","2019-Q3",215200,0,"2019-09"
2019-09-30,2601,"Woodbury County","IA","Sioux City",545,117200,0.00687285223367698,0.0209059233449477,0.0164787510841284,0.051444986803443,0.0362354497025281,"2019-02","2019-Q1",117600,-0.00340136054421769,"2018-12"
2019-09-30,3092,"Fond du Lac County","WI","Fond du Lac",546,153000,0.00525624178712221,0.0234113712374582,0.0851063829787234,0.044617420086996,0.0187996122144534,"2019-09","2019-Q3",153000,0,"2019-09"
2019-09-30,2578,"Tompkins County","NY","Ithaca",547,205700,0.00439453125,0.0113077679449361,0.0058679706601467,0.0290028786377527,0.0249314619776051,"2018-03","2018-Q1",206500,-0.00387409200968523,"2018-02"
2019-09-30,1781,"Houston County","AL","Dothan",548,131700,0.00228310502283105,0.00688073394495413,-0.00753579502637528,0.0186114496012775,-0.00785056120459859,"2008-09","2008-Q3",144400,-0.0879501385041551,"2006-11"
2019-09-30,2624,"Ashtabula County","OH","Ashtabula",549,95000,0.00422832980972516,0.0138740661686233,0.0259179265658747,0.0217741585000257,0.00930069272374312,"2019-01","2019-Q1",95600,-0.00627615062761506,"2018-12"
2019-09-30,2283,"Franklin County","MO","St. Louis",550,167500,-0.00178784266984505,-0.0117994100294985,0.0607979734008866,0.0425458902076312,0.0213521611389866,"2019-05","2019-Q2",169900,-0.0141259564449676,"2019-02"
2019-09-30,362,"Adams County","PA","Gettysburg",551,202500,0.0094715852442672,0.0175879396984925,0.0216952573158426,0.0285652262981604,0.00445281606725434,"2007-05","2007-Q2",227600,-0.110281195079086,"2005-12"
2019-09-30,429,"Cecil County","MD","Philadelphia-Camden-Wilmington",552,232400,0,0.00824295010845987,0.0351893095768374,0.0323488889521029,0.00785944670375405,"2007-05","2007-Q2",257700,-0.0981761738455569,"2005-08"
2019-09-30,2997,"Pennington County","SD","Rapid City",553,224100,0.00313339301700985,0.0163265306122449,0.0784408084696824,0.0439909664963523,0.031401112288582,"2019-09","2019-Q3",224100,0,"2019-09"
2019-09-30,855,"Bartow County","GA","Atlanta-Sandy Springs-Roswell",554,177200,0.00911161731207289,0.0380785002929115,0.0897908979089791,0.0943442368344252,0.0433692380753032,"2003-07","2003-Q3",186000,-0.0473118279569892,
2019-09-30,1263,"Newton County","GA","Atlanta-Sandy Springs-Roswell",555,162900,0.00679851668726823,0.0124300807955252,0.12655601659751,0.103620097762805,0.0515949343176689,"2019-09","2019-Q3",162900,0,"2019-09"
2019-09-30,1856,"Lenawee County","MI","Adrian",556,138100,0.00436363636363636,0.0260029717682021,0.069713400464756,0.0836881925098756,,"2019-09","2019-Q3",138100,0,"2019-09"
2019-09-30,1758,"Hanover County","VA","Richmond",557,278200,0.00252252252252252,0.00833635375135919,0.0179290157336261,0.0387854499489753,0.0144157686960604,"2019-09","2019-Q3",278200,0,"2019-09"
2019-09-30,1343,"Putnam County","NY","New York-Newark-Jersey City",558,358800,0.00139547864917667,0.000557724484104852,0.0403015366772978,0.0339071256799774,0.00524872701680446,"2005-12","2005-Q4",419400,-0.144492131616595,"2004-04"
2019-09-30,112,"Cass County","MO","Kansas City",559,198700,0,0,0.0343571056741281,0.0503870783931215,0.0256787297787211,"2019-07","2019-Q3",199100,-0.00200904068307383,"2019-06"
2019-09-30,2110,"Yamhill County","OR","Portland-Vancouver-Hillsboro",560,331500,0.000905797101449275,-0.000602954476936991,0.0385338345864662,0.0974899740779927,0.0475109748831319,"2019-06","2019-Q2",331700,-0.000602954476936991,"2019-05"
2019-09-30,2039,"Steuben County","NY","Corning",561,99400,0.00607287449392712,0.0205338809034908,0.0279214064115822,0.0253623300486006,0.0237558202785324,"2019-09","2019-Q3",99400,0,"2019-09"
2019-09-30,2608,"Albemarle County","VA","Charlottesville",562,337700,0.00386444708680143,0.0116836428999401,0.0208585247883918,0.0442210201922957,0.0171473246680665,"2006-01","2006-Q1",387500,-0.128516129032258,
2019-09-30,1554,"Bradley County","TN","Cleveland",563,156100,0.00709677419354839,0.0182648401826484,0.0611828687967369,0.0545368259498014,0.0303136044485437,"2019-09","2019-Q3",156100,0,"2019-09"
2019-09-30,2724,"Highlands County","FL","Sebring",564,139300,0.00942028985507246,0.0272861356932153,0.0790085205267235,0.122116299596119,0.0345320373534916,"2006-07","2006-Q3",171100,-0.185856224430158,"2005-07"
2019-09-30,1261,"Nevada County","CA","Truckee-Grass Valley",565,453900,-0.00460526315789474,-0.0113265083859726,0.00643015521064302,0.0553006819522808,0.0303802161697027,"2006-06","2006-Q2",497100,-0.0869040434520217,"2005-04"
2019-09-30,2924,"Eau Claire County","WI","Eau Claire",566,170200,0.0035377358490566,0.0149075730471079,0.0435315757204169,0.0629978933787489,0.0336864775846473,"2019-09","2019-Q3",170200,0,"2019-09"
